midl19_40_3_16	 Those three papers should be included in the state-of-the-art section: - Constrained convolutional neural networks for weakly supervised segmentation, Pathak et al., ICCV 2015 - DeepCut: Object Segmentation from Bounding Box Annotations using Convolutional Neural Networks, Rajchl et al., TMI, 2016 - Constrained-CNN losses for weakly supervised segmentation, Kervadec et al., MIDL 2018 Since the AJI and object-level Dice are not standard and introduced in other papers, it would be easier to put their formulation back in the paper, so the reader does not have to go look for it.	 NEG
midl19_40_3_17	 Replacing (a), (b), ... by Image, ground truth, ... in figures 2, 3, and 4 would improve readability. "	 NA
midl19_41_1_0	 To investigate whether a conditional mapping can be learned by a generative adversarial network to map CTP inputs to generated MR DWI that more clearly delineates hyperintense regions due to ischemic stroke.	 NA
midl19_41_1_1	 To perform image-to-image translation from multi-modal CT perfusion maps to diusion weighted MR outputs To make use of generated MR data inputs to perform ischemic stroke lesion segmentation.	 NA
midl19_41_1_2	 There is no detail on qualitatively visual comparison of generated MR to ground truth.	 NEG
midl19_41_1_3	 The authors had better compare segmentation result between CTP with orginal MRI and CTP with CGAN MRI.	 NEG
midl19_41_1_4	 The gain using CGAN MRI looks marginal, which would be better to apply ablation study. "	 NEG
midl19_49_1_0	 This paper presents a clustering method using deep autoencoder for aortic value shape clustering.	 NA
midl19_49_1_1	 It is the first work to identify aortic value prosthesis types using a general representation learning technique.	 NA
midl19_49_1_2	 This work has a remarkable clinical value.	 POS
midl19_49_1_3	 Clustering of aortic value prosthesis shapes has a high contribution to personalized medicine.	 POS
midl19_49_1_4	 The entire workflow is quite clear and complete.	 POS
midl19_49_1_5	 The introduction part is a little misleading for me.	 NEG
midl19_49_1_6	 The authors emphasize that the objective is to cluster the geometric shape of leaflets, and it is hard to represent the shapes in high-dimensional space (last paragraph of introduction).	 NA
midl19_49_1_7	 I'm concerned that this would make the readers misunderstand the data are shape-models (point cloud dataset) before the description of dataset in Sec. 2.	 NEG
midl19_49_1_8	 One major concern is whether the results are reliable: 1.	 NEG
midl19_49_1_9	 The experiments shown in Table 1 compare several different network settings.	 NA
midl19_49_1_10	 This kind of vertical comparison is insufficient to support the claims made in the study.	 NEG
midl19_49_1_11	 Please compare to other representation learning methods such as sparse coding (e.g. spherical K-means, dictionary learning), dimension reduction (e.g. PCA, t-sne).	 NA
midl19_49_1_13	 This study did not give a gold-standard for shape clustering (though it could be difficult).	 NEG
midl19_49_1_14	 The experiments measure the recon accuracy.	 NA
midl19_49_1_15	 However, recon accuracy highly depends on decoder network.	 NA
midl19_49_1_16	 It is not convincing to claim that the clustering is correct since even a noise can be decoded into a normal image.	 NEG
midl19_49_1_17	 In the last paragraph of the introduction, authors say 'it is hard to define a feasible metric describing the similarity of the valve shape in general.'.	 NA
midl19_49_1_18	 However, authors use Jaccard coef.	 NA
midl19_49_1_19	 and Hausdorff distance to measure the recon accuracy between original image and reconstructed image.	 NA
midl19_49_1_20	 It is a self-contradictory statement.	 NA
midl19_49_1_21	 other comments: - The authors use 2D images to represent leaflet shapes, I'm concerned whether 2D photograph is precise enough.	 NEG
midl19_49_1_22	 3D scanner such as CT, MRI, optical scanner could be more suitable for this work?	 NEG
midl19_49_1_23	 Though this is not the issue to be considered in this work.	 NA
midl19_49_1_24	 The paper is not well organized.	 NEG
midl19_49_1_25	 Details of training should be more clearly written.	 NEG
midl19_49_1_26	 The hyper-parameters of autoencoder and the recon decoder should be more clearly stated for reproducibility.	 NEG
midl19_49_1_27	 All architectures listed in Table 1 should be stated clearly in experiments section not only in method section. "	 NEG
midl19_51_1_0	 The paper presents an approach to aid interpretation of pathology images coming from confocal microscopes (CM images).	 NA
midl19_51_1_1	 The clinical value of CM images has been highlighted in previous work, but although effective towards the goal of detecting the presence of cancer, these images are hard to interpret by humans.	 NA
midl19_51_1_2	 The authors propose to use a cycle-GAN to shift the distribution of CM images towards more standard H&E images which are easier to interpret.	 NA
midl19_51_1_3	 They present an architecture making use of two network, a de-noise/de-speckle network (trained independently on one of the two types of CM images used in this work) followed by a generative network (cycle gan).	 NA
midl19_51_1_4	 The general organization of the paper is sound This paper tackles a problem that is relevant to the whole medical community.	 POS
midl19_51_1_5	 It has the potential to improve pathology and cancer diagnosis by making it simpler and quicker The results of this work look visually convincing.	 POS
midl19_51_1_6	 Both the de-speckle network and the GAN appear to deliver very good results, at least at first glance.	 POS
midl19_51_1_7	 The quantitative results delivered by the de-speckling images, which seem to be computed using simulated realization of random speckle noise, look also convincing.	 POS
midl19_51_1_8	 I agree with the authors statement in the end of the paper where they say they could train both GAN and de-speckle network end to end.	 NA
midl19_51_1_9	 I think this joint training might result in even better outcomes.	 NA
midl19_51_1_10	 The study has potential and could have interesting applications in clinical settings.	 POS
midl19_51_1_11	 One issue, from a purely organizational standpoint, is the fact that information about previous work is either omitted or scattered around the text.	 NEG
midl19_51_1_12	 I understand that the available space is limited and therefore it's difficult to bring in the paper all the information that would be necessary, but the introduction should be extended to include previous work both in terms of DL and medical research.	 NEG
midl19_51_1_13	 This paper still represent a niche application of a more general DL technique that has been already used for a large number of similar applications.	 NEG
midl19_51_1_14	 The contribution is therefore incremental, building on top of well-known techniques.	 NEG
midl19_51_1_15	 After the publication at MICCAI 2019 of the work "Distribution Matching Losses Can Hallucinate Features in Medical Image Translation" and similar other works, it has started becoming apparent that the simple visual similarity between samples generated by a GAN and true samples from a specific distribution doesn't ensure that diagnostic value is kept.	 NA
midl19_51_1_16	 This doesn't mean that cycle-GAN type of techniques are not suited for medical imaging since they might wipe out their diagnostic value, but it means that every study around this topic needs to prove that the diagnostic value is indeed kept!	 NA
